metering_point_id;timestamp;value;unit_of_measure;property;reading_status;consumption_from;consumption_to;consumption_value;calculated_value;calculated_normalized_value;calculated_deviation_type;calculated_deviation_level;temperature;calculate_consuming_values;validate_simple_status
"TDS2";"2016-04-20T00:00:00Z";934,739;"MWh";"energy";"measured";"2016-04-19T00:00:00Z";"2016-04-20T00:00:00Z";0,26100000000008095;undefined;undefined;undefined;undefined;12,0036675334;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-04-21T00:00:00Z";935,05;"MWh";"energy";"measured";"2016-04-20T00:00:00Z";"2016-04-21T00:00:00Z";0,3109999999999218;undefined;undefined;undefined;undefined;10,4437557856;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-04-22T00:00:00Z";935,327;"MWh";"energy";"measured";"2016-04-21T00:00:00Z";"2016-04-22T00:00:00Z";0,27700000000004366;undefined;undefined;undefined;undefined;10,1192148328;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-04-23T00:00:00Z";935,692;"MWh";"energy";"measured";"2016-04-22T00:00:00Z";"2016-04-23T00:00:00Z";0,3650000000000091;undefined;undefined;undefined;undefined;9,7594387531;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-04-24T00:00:00Z";936,079;"MWh";"energy";"measured";"2016-04-23T00:00:00Z";"2016-04-24T00:00:00Z";0,3869999999999436;undefined;undefined;undefined;undefined;8,5111998121;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-04-25T00:00:00Z";936,43;"MWh";"energy";"measured";"2016-04-24T00:00:00Z";"2016-04-25T00:00:00Z";0,3509999999999991;undefined;undefined;undefined;undefined;9,9536991517;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-04-26T00:00:00Z";936,827;"MWh";"energy";"measured";"2016-04-25T00:00:00Z";"2016-04-26T00:00:00Z";0,3970000000000482;undefined;undefined;undefined;undefined;8,0362552603;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-04-27T00:00:00Z";937,285;"MWh";"energy";"measured";"2016-04-26T00:00:00Z";"2016-04-27T00:00:00Z";0,45799999999997;undefined;undefined;undefined;undefined;7,1640805205;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-04-28T00:00:00Z";937,734;"MWh";"energy";"measured";"2016-04-27T00:00:00Z";"2016-04-28T00:00:00Z";0,4490000000000691;undefined;undefined;undefined;undefined;7,449577411;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-04-29T00:00:00Z";938,226;"MWh";"energy";"measured";"2016-04-28T00:00:00Z";"2016-04-29T00:00:00Z";0,4919999999999618;undefined;undefined;undefined;undefined;7,1457017263;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-04-30T00:00:00Z";938,787;"MWh";"energy";"measured";"2016-04-29T00:00:00Z";"2016-04-30T00:00:00Z";0,5610000000000355;undefined;undefined;undefined;undefined;7,19184647;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-01T00:00:00Z";939,351;"MWh";"energy";"measured";"2016-04-30T00:00:00Z";"2016-05-01T00:00:00Z";0,5639999999999645;undefined;undefined;undefined;undefined;7,2196265558;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-02T00:00:00Z";939,775;"MWh";"energy";"measured";"2016-05-01T00:00:00Z";"2016-05-02T00:00:00Z";0,42399999999997817;undefined;undefined;undefined;undefined;8,2310391863;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-03T00:00:00Z";940,172;"MWh";"energy";"measured";"2016-05-02T00:00:00Z";"2016-05-03T00:00:00Z";0,3970000000000482;undefined;undefined;undefined;undefined;8,6910550098;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-04T00:00:00Z";940,554;"MWh";"energy";"measured";"2016-05-03T00:00:00Z";"2016-05-04T00:00:00Z";0,38199999999994816;undefined;undefined;undefined;undefined;10,0058785677;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-05T00:00:00Z";940,831;"MWh";"energy";"measured";"2016-05-04T00:00:00Z";"2016-05-05T00:00:00Z";0,27700000000004366;undefined;undefined;undefined;undefined;13,0505315463;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-06T00:00:00Z";941,115;"MWh";"energy";"measured";"2016-05-05T00:00:00Z";"2016-05-06T00:00:00Z";0,2839999999999918;undefined;undefined;undefined;undefined;12,03035748;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-07T00:00:00Z";941,502;"MWh";"energy";"measured";"2016-05-06T00:00:00Z";"2016-05-07T00:00:00Z";0,3869999999999436;undefined;undefined;undefined;undefined;9,6885031064;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-08T00:00:00Z";941,917;"MWh";"energy";"measured";"2016-05-07T00:00:00Z";"2016-05-08T00:00:00Z";0,4150000000000773;undefined;undefined;undefined;undefined;8,1279851596;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-09T00:00:00Z";942,308;"MWh";"energy";"measured";"2016-05-08T00:00:00Z";"2016-05-09T00:00:00Z";0,3909999999999627;undefined;undefined;undefined;undefined;9,3504026333;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-10T00:00:00Z";942,653;"MWh";"energy";"measured";"2016-05-09T00:00:00Z";"2016-05-10T00:00:00Z";0,3450000000000273;undefined;undefined;undefined;undefined;9,7096439997;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-11T00:00:00Z";942,83;"MWh";"energy";"measured";"2016-05-10T00:00:00Z";"2016-05-11T00:00:00Z";0,17700000000002092;undefined;undefined;undefined;undefined;12,9157243967;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-12T00:00:00Z";943,213;"MWh";"energy";"measured";"2016-05-11T00:00:00Z";"2016-05-12T00:00:00Z";0,3829999999999245;undefined;undefined;undefined;undefined;10,9346401691;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-13T00:00:00Z";943,585;"MWh";"energy";"measured";"2016-05-12T00:00:00Z";"2016-05-13T00:00:00Z";0,37200000000007094;undefined;undefined;undefined;undefined;9,7612369458;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-14T00:00:00Z";943,854;"MWh";"energy";"measured";"2016-05-13T00:00:00Z";"2016-05-14T00:00:00Z";0,26900000000000546;undefined;undefined;undefined;undefined;10,5768524607;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-15T00:00:00Z";944,185;"MWh";"energy";"measured";"2016-05-14T00:00:00Z";"2016-05-15T00:00:00Z";0,3309999999999036;undefined;undefined;undefined;undefined;9,4098231991;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-16T00:00:00Z";944,539;"MWh";"energy";"measured";"2016-05-15T00:00:00Z";"2016-05-16T00:00:00Z";0,35400000000004184;undefined;undefined;undefined;undefined;9,1466231346;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-17T00:00:00Z";944,879;"MWh";"energy";"measured";"2016-05-16T00:00:00Z";"2016-05-17T00:00:00Z";0,34000000000003183;undefined;undefined;undefined;undefined;9,0098128716;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-18T00:00:00Z";945,21;"MWh";"energy";"measured";"2016-05-17T00:00:00Z";"2016-05-18T00:00:00Z";0,3310000000000173;undefined;undefined;undefined;undefined;10,0273932219;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-19T00:00:00Z";945,538;"MWh";"energy";"measured";"2016-05-18T00:00:00Z";"2016-05-19T00:00:00Z";0,32799999999997453;undefined;undefined;undefined;undefined;10,3729726076;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-20T00:00:00Z";945,844;"MWh";"energy";"measured";"2016-05-19T00:00:00Z";"2016-05-20T00:00:00Z";0,30600000000004;undefined;undefined;undefined;undefined;10,6007573605;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-21T00:00:00Z";946,119;"MWh";"energy";"measured";"2016-05-20T00:00:00Z";"2016-05-21T00:00:00Z";0,27499999999997726;undefined;undefined;undefined;undefined;10,3855360945;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-22T00:00:00Z";946,482;"MWh";"energy";"measured";"2016-05-21T00:00:00Z";"2016-05-22T00:00:00Z";0,3629999999999427;undefined;undefined;undefined;undefined;10,9507240454;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-23T00:00:00Z";946,742;"MWh";"energy";"measured";"2016-05-22T00:00:00Z";"2016-05-23T00:00:00Z";0,2599999999999909;undefined;undefined;undefined;undefined;10,8314315875;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-24T00:00:00Z";947,007;"MWh";"energy";"measured";"2016-05-23T00:00:00Z";"2016-05-24T00:00:00Z";0,26499999999998636;undefined;undefined;undefined;undefined;10,5890960693;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-25T00:00:00Z";947,314;"MWh";"energy";"measured";"2016-05-24T00:00:00Z";"2016-05-25T00:00:00Z";0,30700000000001637;undefined;undefined;undefined;undefined;10,6283847888;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-26T00:00:00Z";947,581;"MWh";"energy";"measured";"2016-05-25T00:00:00Z";"2016-05-26T00:00:00Z";0,26700000000005275;undefined;undefined;undefined;undefined;10,7996466557;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-27T00:00:00Z";947,857;"MWh";"energy";"measured";"2016-05-26T00:00:00Z";"2016-05-27T00:00:00Z";0,2759999999999536;undefined;undefined;undefined;undefined;11,2746283611;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-28T00:00:00Z";948,238;"MWh";"energy";"measured";"2016-05-27T00:00:00Z";"2016-05-28T00:00:00Z";0,3810000000000855;undefined;undefined;undefined;undefined;10,436393102;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-29T00:00:00Z";948,633;"MWh";"energy";"measured";"2016-05-28T00:00:00Z";"2016-05-29T00:00:00Z";0,3949999999999818;undefined;undefined;undefined;undefined;10,1451166868;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-30T00:00:00Z";949,004;"MWh";"energy";"measured";"2016-05-29T00:00:00Z";"2016-05-30T00:00:00Z";0,3709999999999809;undefined;undefined;undefined;undefined;9,9337033033;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-05-31T00:00:00Z";949,272;"MWh";"energy";"measured";"2016-05-30T00:00:00Z";"2016-05-31T00:00:00Z";0,2680000000000291;undefined;undefined;undefined;undefined;11,2709942659;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-01T00:00:00Z";949,558;"MWh";"energy";"measured";"2016-05-31T00:00:00Z";"2016-06-01T00:00:00Z";0,2859999999999445;undefined;undefined;undefined;undefined;11,516432484;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-02T00:00:00Z";949,954;"MWh";"energy";"measured";"2016-06-01T00:00:00Z";"2016-06-02T00:00:00Z";0,39599999999995816;undefined;undefined;undefined;undefined;10,6302266518;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-03T00:00:00Z";950,291;"MWh";"energy";"measured";"2016-06-02T00:00:00Z";"2016-06-03T00:00:00Z";0,3370000000001028;undefined;undefined;undefined;undefined;11,5258709987;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-04T00:00:00Z";950,544;"MWh";"energy";"measured";"2016-06-03T00:00:00Z";"2016-06-04T00:00:00Z";0,25299999999992906;undefined;undefined;undefined;undefined;11,7139088313;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-05T00:00:00Z";950,68;"MWh";"energy";"measured";"2016-06-04T00:00:00Z";"2016-06-05T00:00:00Z";0,13599999999996726;undefined;undefined;undefined;undefined;14,8515191078;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-06T00:00:00Z";950,761;"MWh";"energy";"measured";"2016-06-05T00:00:00Z";"2016-06-06T00:00:00Z";0,08100000000001728;undefined;undefined;undefined;undefined;15,1944842736;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-07T00:00:00Z";950,929;"MWh";"energy";"measured";"2016-06-06T00:00:00Z";"2016-06-07T00:00:00Z";0,16800000000000637;undefined;undefined;undefined;undefined;12,4540746212;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-08T00:00:00Z";951,164;"MWh";"energy";"measured";"2016-06-07T00:00:00Z";"2016-06-08T00:00:00Z";0,23500000000001364;undefined;undefined;undefined;undefined;12,0366960764;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-09T00:00:00Z";951,314;"MWh";"energy";"measured";"2016-06-08T00:00:00Z";"2016-06-09T00:00:00Z";0,14999999999997726;undefined;undefined;undefined;undefined;13,7537146608;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-10T00:00:00Z";951,423;"MWh";"energy";"measured";"2016-06-09T00:00:00Z";"2016-06-10T00:00:00Z";0,10900000000003729;undefined;undefined;undefined;undefined;13,1968562603;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-11T00:00:00Z";951,536;"MWh";"energy";"measured";"2016-06-10T00:00:00Z";"2016-06-11T00:00:00Z";0,1129999999999427;undefined;undefined;undefined;undefined;14,3711506526;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-12T00:00:00Z";951,639;"MWh";"energy";"measured";"2016-06-11T00:00:00Z";"2016-06-12T00:00:00Z";0,10300000000006548;undefined;undefined;undefined;undefined;15,1725854874;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-13T00:00:00Z";951,757;"MWh";"energy";"measured";"2016-06-12T00:00:00Z";"2016-06-13T00:00:00Z";0,11799999999993815;undefined;undefined;undefined;undefined;14,6077142557;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-14T00:00:00Z";951,889;"MWh";"energy";"measured";"2016-06-13T00:00:00Z";"2016-06-14T00:00:00Z";0,13200000000006185;undefined;undefined;undefined;undefined;12,7884545326;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-15T00:00:00Z";952,068;"MWh";"energy";"measured";"2016-06-14T00:00:00Z";"2016-06-15T00:00:00Z";0,17899999999997362;undefined;undefined;undefined;undefined;12,2867773374;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-16T00:00:00Z";952,177;"MWh";"energy";"measured";"2016-06-15T00:00:00Z";"2016-06-16T00:00:00Z";0,10900000000003729;undefined;undefined;undefined;undefined;14,1388678948;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-17T00:00:00Z";952,481;"MWh";"energy";"measured";"2016-06-16T00:00:00Z";"2016-06-17T00:00:00Z";0,3039999999999736;undefined;undefined;undefined;undefined;12,0391957362;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-18T00:00:00Z";952,679;"MWh";"energy";"measured";"2016-06-17T00:00:00Z";"2016-06-18T00:00:00Z";0,19799999999997908;undefined;undefined;undefined;undefined;12,7912791967;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-19T00:00:00Z";952,77;"MWh";"energy";"measured";"2016-06-18T00:00:00Z";"2016-06-19T00:00:00Z";0,09100000000000819;undefined;undefined;undefined;undefined;13,6330488125;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-20T00:00:00Z";952,864;"MWh";"energy";"measured";"2016-06-19T00:00:00Z";"2016-06-20T00:00:00Z";0,09400000000005093;undefined;undefined;undefined;undefined;15,4303877354;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-21T00:00:00Z";952,915;"MWh";"energy";"measured";"2016-06-20T00:00:00Z";"2016-06-21T00:00:00Z";0,05099999999993088;undefined;undefined;undefined;undefined;13,6560355425;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-22T00:00:00Z";953,031;"MWh";"energy";"measured";"2016-06-21T00:00:00Z";"2016-06-22T00:00:00Z";0,11599999999998545;undefined;undefined;undefined;undefined;14,7264944315;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-23T00:00:00Z";953,139;"MWh";"energy";"measured";"2016-06-22T00:00:00Z";"2016-06-23T00:00:00Z";0,10800000000006094;undefined;undefined;undefined;undefined;14,5636558135;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-24T00:00:00Z";953,232;"MWh";"energy";"measured";"2016-06-23T00:00:00Z";"2016-06-24T00:00:00Z";0,09299999999996089;undefined;undefined;undefined;undefined;13,2132034699;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-25T00:00:00Z";953,379;"MWh";"energy";"measured";"2016-06-24T00:00:00Z";"2016-06-25T00:00:00Z";0,1470000000000482;undefined;undefined;undefined;undefined;12,8859687249;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-26T00:00:00Z";953,48;"MWh";"energy";"measured";"2016-06-25T00:00:00Z";"2016-06-26T00:00:00Z";0,10099999999999909;undefined;undefined;undefined;undefined;14,2513127327;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-27T00:00:00Z";953,592;"MWh";"energy";"measured";"2016-06-26T00:00:00Z";"2016-06-27T00:00:00Z";0,11199999999996635;undefined;undefined;undefined;undefined;14,5470424891;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-28T00:00:00Z";953,646;"MWh";"energy";"measured";"2016-06-27T00:00:00Z";"2016-06-28T00:00:00Z";0,053999999999973625;undefined;undefined;undefined;undefined;15,1484322945;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-29T00:00:00Z";953,71;"MWh";"energy";"measured";"2016-06-28T00:00:00Z";"2016-06-29T00:00:00Z";0,06400000000007822;undefined;undefined;undefined;undefined;15,3208336035;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-06-30T00:00:00Z";953,768;"MWh";"energy";"measured";"2016-06-29T00:00:00Z";"2016-06-30T00:00:00Z";0,057999999999992724;undefined;undefined;undefined;undefined;16,0660213629;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-07-01T00:00:00Z";953,824;"MWh";"energy";"measured";"2016-06-30T00:00:00Z";"2016-07-01T00:00:00Z";0,05599999999992633;undefined;undefined;undefined;undefined;17,7669360638;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-07-02T00:00:00Z";953,88;"MWh";"energy";"measured";"2016-07-01T00:00:00Z";"2016-07-02T00:00:00Z";0,05600000000004002;undefined;undefined;undefined;undefined;22,0716667175;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-07-03T00:00:00Z";953,933;"MWh";"energy";"measured";"2016-07-02T00:00:00Z";"2016-07-03T00:00:00Z";0,05299999999999727;undefined;undefined;undefined;undefined;21,7004961967;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-07-04T00:00:00Z";953,98;"MWh";"energy";"measured";"2016-07-03T00:00:00Z";"2016-07-04T00:00:00Z";0,047000000000025466;undefined;undefined;undefined;undefined;20,8413496812;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-07-05T00:00:00Z";954,025;"MWh";"energy";"measured";"2016-07-04T00:00:00Z";"2016-07-05T00:00:00Z";0,04499999999995907;undefined;undefined;undefined;undefined;22,4187390804;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-07-06T00:00:00Z";954,08;"MWh";"energy";"measured";"2016-07-05T00:00:00Z";"2016-07-06T00:00:00Z";0,055000000000063665;undefined;undefined;undefined;undefined;18,1138837337;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-07-07T00:00:00Z";954,135;"MWh";"energy";"measured";"2016-07-06T00:00:00Z";"2016-07-07T00:00:00Z";0,05499999999994998;undefined;undefined;undefined;undefined;16,5076512496;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-07-08T00:00:00Z";954,194;"MWh";"energy";"measured";"2016-07-07T00:00:00Z";"2016-07-08T00:00:00Z";0,05899999999996908;undefined;undefined;undefined;undefined;16,2185083628;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-07-09T00:00:00Z";954,248;"MWh";"energy";"measured";"2016-07-08T00:00:00Z";"2016-07-09T00:00:00Z";0,05400000000008731;undefined;undefined;undefined;undefined;14,7801270882;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-07-10T00:00:00Z";954,302;"MWh";"energy";"measured";"2016-07-09T00:00:00Z";"2016-07-10T00:00:00Z";0,053999999999973625;undefined;undefined;undefined;undefined;14,7328186433;"calculate_consuming_values_ok";"validate_simple_ok"
